0.8206945	0.20946348
0.41826233	0.89633477
0.09226058	0.8624613
0.48693782	0.0028233863
0.13757303	0.84475136
0.9286934	0.97954595
0.067620434	0.028722947
0.9855351	0.11872857
0.56386757	0.61637914
0.6130159	0.5935611
0.67083645	0.41341594
0.9812929	0.8731814
0.99079365	0.996162
0.12401277	0.43986696
0.890966	0.94181144
0.274571	0.6155583
0.15722875	0.5209564
0.20110506	0.8456839
0.31793782	0.75423896
0.24416487	0.6707069
0.933919	0.13684879
0.8286021	0.9449346
0.7681618	0.07805561
0.883906	0.42931288
0.4033003	0.7552479
0.013085029	0.17691067
0.35821417	0.04271979
0.16760492	0.51741153
0.25501186	0.40159735
0.7006618	0.90203637
0.4639252	0.68101084
0.7439557	0.9810493
0.6696598	0.7052627
0.45171675	0.500328
0.7454712	0.26368088
0.27476248	0.3528838
0.72209764	0.68000805
0.26413265	0.37234572
0.05702872	0.95118034
0.8880154	0.30112305
0.014453982	0.117286384
0.20192237	0.7377203
0.8424158	0.84380704
0.5038801	0.475966
0.0128887445	0.18624698
0.3350762	0.22118673
0.35844752	0.9245232
0.5033542	0.11106709
0.26067582	0.8969141
0.5235237	0.03896061
0.02119119	0.5810949
0.046708584	0.85649884
0.80307615	0.5593659
0.49549356	0.791287
0.6959876	0.85636824
0.99209243	0.2645289
0.6501006	0.81827915
0.20835455	0.4331484
0.08363752	0.24757549
0.124487996	0.66784066
0.5704793	0.93682617
0.90001553	0.5113114
0.73052317	0.7171312
0.86320585	0.71434283
0.14909065	0.9125503
0.9268807	0.43236667
0.3116331	0.16791868
0.5390769	0.49583396
0.37854156	0.17618608
0.61620355	0.5889276
0.55247337	0.9355503
0.8930961	0.14861068
0.14407633	0.89450353
0.4299224	0.4531159
0.22971088	0.55342054
0.73199666	0.39912847
0.9861862	0.10112755
0.26428166	0.6020896
0.8710173	0.2430659
0.06822408	0.5340612
0.6546375	0.25238746
0.85485995	0.9316527
0.9069291	0.6204974
0.73148817	0.36263674
0.67947054	0.32094145
0.41721663	0.82451206
0.9408795	0.42168334
0.17416623	0.9139757
0.75572914	0.64395976
0.75337875	0.999152
0.6246619	0.53460467
0.5137431	0.24685961
0.18049513	0.12477024
0.9325407	0.28333968
0.31753615	0.3642969
0.11443847	0.605975
0.4713992	0.020589106
0.97921	0.12946422
0.35478947	0.56341577
0.086008005	0.7538803
0.023443095	0.05326805
0.8193706	0.42868924
0.12481264	0.93488103
0.6444723	0.3079865
0.9710503	0.10341031
0.12809509	0.43248424
0.90263224	0.9619953
0.37315375	0.10625004
0.26578268	0.23786649
0.9639909	0.45723978
0.0059062243	0.16340134
0.3858189	0.21618953
0.33733726	0.19008252
0.015413441	0.7135143
0.46985048	0.4154532
0.71561927	0.0051734443
0.9930864	0.890814
0.999035	0.35449445
0.18373527	0.39340135
0.731874	0.08803821
0.9860012	0.010683328
0.1374669	0.25394297
0.7833477	0.8518742
0.6251628	0.17703408
0.9915416	0.054322984
0.038730282	0.68869066
0.71260095	0.023840437
0.21153562	0.61116385
0.11238625	0.088819
0.11527242	0.9474456
0.26059747	0.37853935
0.006976203	0.9716633
0.9094922	0.03867387
0.78500926	0.48918557
0.044780985	0.48079312
0.8352669	0.8236982
0.73004735	0.9967717
0.2624568	0.3125109
0.7604379	0.25922644
0.5513755	0.88845724
0.51458436	0.86251676
0.5677258	0.3154333
0.90838355	0.6761092
0.7917382	0.18671997
0.7474725	0.83575064
0.23884301	0.3184151
0.17640585	0.05677708
0.1650817	0.41125593
0.46269023	0.8678865
0.60191685	0.35912347
0.121352054	0.71516097
0.4723642	0.66609466
0.79547477	0.7360629
0.62291545	0.47537753
0.100006804	0.74319696
0.8859762	0.7993251
0.036022868	0.576815
0.49964985	0.7578469
0.6529307	0.2536635
0.93232	0.4147196
0.4154941	0.40864378
0.6910966	0.35083145
0.26076752	0.017431049
0.15051027	0.29042095
0.70339346	0.078700416
0.99893004	0.19173802
0.47632667	0.17751567
0.552328	0.7008969
0.97063243	0.23272118
0.6345836	0.591755
0.985572	0.008401749
0.7306296	0.5783031
0.23859712	0.09526802
0.6323598	0.50494415
0.21728964	0.22552145
0.41827542	0.69525003
0.22908334	0.5778338
0.9916095	0.6651542
0.87769026	0.3412834
0.7526986	0.73590785
0.8623244	0.6319136
0.54751927	0.61258453
0.7488454	0.7432774
0.5104694	0.72969556
0.9939204	0.2322846
0.7882333	0.7124447
0.21150146	0.23560044
0.28657678	0.5632963
0.6850025	0.7459886
0.15880477	0.68146807
0.79924405	0.24688321
0.2303975	0.23892479
0.60952616	0.05884737
0.82811785	0.8445068
0.13588138	0.47981343
0.82348776	0.5116853
0.30695826	0.29800224
0.7578733	0.38568828
0.08834479	0.10801955
0.74854255	0.64401263
0.7625163	0.14089943
0.62407786	0.35588014
0.19444923	0.17853476
0.82810664	0.27613148
0.6163449	0.35072172
0.39072245	0.13685782
0.23376705	0.57082665
0.16311496	0.23111875
0.4056258	0.24985608
0.6817314	0.047946952
0.65689284	0.22149134
0.04441337	0.9116608
0.62195957	0.41656348
0.9002321	0.5177556
0.06999558	0.78280604
0.8679748	0.7960593
0.94225127	0.6075541
0.75029814	0.28773552
0.15658991	0.058136344
